IDSensor,IDStation,Pollutant,NameStation,Altitude,Province,Latitude,Longitude,ARPA_zone,ARPA_stat_type,LAU_Code,GISCO_ID,CNTR_CODE,LAU_NAME,POP_2020,POP_DENS_2,AREA_KM2,FID,NUTS3_Code,NUTS0_Code,NUTS0_Name,NUTS1_Code,NUTS1_Name,NUTS2_Code,NUTS2_Name,NUTS3_Name,NUTS3_UrbRur,NUTS3_Remoteness,NUTS3_Metropol,NUTS3_Coastal,NUTS3_Mountain,NUTS3_Border,DateStart,DateStop,Frequency,Source
STA.IT1918A_8,STA.IT1918A,NO2,Ferrara_T1918A,9,"Ferrara",44.825,11.649722,urban,UB,038008,IT_038008,IT,"Ferrara",132195,326.36639991,405.0508877,IT_038008,ITH56,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Ferrara",intermediate,"intermediate, close to a city",Non metropolitan,coastal (on coast),Other regions,Other regions,2008-09-17,NaT,Hourly,EEA (open data)
STA.IT1918A_9,STA.IT1918A,NOx,Ferrara_T1918A,9,"Ferrara",44.825,11.649722,urban,UB,038008,IT_038008,IT,"Ferrara",132195,326.36639991,405.0508877,IT_038008,ITH56,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Ferrara",intermediate,"intermediate, close to a city",Non metropolitan,coastal (on coast),Other regions,Other regions,2008-09-17,NaT,Hourly,EEA (open data)
STA.IT1918A_6001,STA.IT1918A,PM2.5,Ferrara_T1918A,9,"Ferrara",44.825,11.649722,urban,UB,038008,IT_038008,IT,"Ferrara",132195,326.36639991,405.0508877,IT_038008,ITH56,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Ferrara",intermediate,"intermediate, close to a city",Non metropolitan,coastal (on coast),Other regions,Other regions,2008-11-20,NaT,Daily,EEA (open data)
STA.IT1921A_5,STA.IT1921A,PM10,Mirandola_T1921A,4,"Modena",44.92784,11.17795,rural,RB,036022,IT_036022,IT,"Mirandola",24091,175.71707781,137.1010735,IT_036022,ITH54,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Modena",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2014-01-01,NaT,Daily,EEA (open data)
STA.IT1921A_8,STA.IT1921A,NO2,Mirandola_T1921A,4,"Modena",44.92784,11.17795,rural,RB,036022,IT_036022,IT,"Mirandola",24091,175.71707781,137.1010735,IT_036022,ITH54,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Modena",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2008-07-01,NaT,Hourly,EEA (open data)
STA.IT1921A_9,STA.IT1921A,NOx,Mirandola_T1921A,4,"Modena",44.92784,11.17795,rural,RB,036022,IT_036022,IT,"Mirandola",24091,175.71707781,137.1010735,IT_036022,ITH54,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Modena",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2008-07-01,NaT,Hourly,EEA (open data)
STA.IT1921A_6001,STA.IT1921A,PM2.5,Mirandola_T1921A,4,"Modena",44.92784,11.17795,rural,RB,036022,IT_036022,IT,"Mirandola",24091,175.71707781,137.1010735,IT_036022,ITH54,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Modena",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2008-06-25,NaT,Daily,EEA (open data)
STA.IT1923A_5,STA.IT1923A,PM10,Piacenza_T1923A,61,"Piacenza",45.04889,9.69333,urban,UT,033032,IT_033032,IT,"Piacenza",104315,881.68623386,118.31306421,IT_033032,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2006-06-10,NaT,Daily,EEA (open data)
STA.IT1923A_8,STA.IT1923A,NO2,Piacenza_T1923A,61,"Piacenza",45.04889,9.69333,urban,UT,033032,IT_033032,IT,"Piacenza",104315,881.68623386,118.31306421,IT_033032,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2006-01-12,NaT,Hourly,EEA (open data)
STA.IT1923A_9,STA.IT1923A,NOx,Piacenza_T1923A,61,"Piacenza",45.04889,9.69333,urban,UT,033032,IT_033032,IT,"Piacenza",104315,881.68623386,118.31306421,IT_033032,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2006-01-12,NaT,Hourly,EEA (open data)
STA.IT1923A_10,STA.IT1923A,CO,Piacenza_T1923A,61,"Piacenza",45.04889,9.69333,urban,UT,033032,IT_033032,IT,"Piacenza",104315,881.68623386,118.31306421,IT_033032,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2006-02-01,NaT,Hourly,EEA (open data)
STA.IT1924A_8,STA.IT1924A,NO2,Besenzone_T1924A,48,"Piacenza",44.989444,10.019167,rural,RB,033003,IT_033003,IT,"Besenzone",954,39.82078653,23.95733694,IT_033003,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2008-01-30,NaT,Hourly,EEA (open data)
STA.IT1924A_9,STA.IT1924A,NOx,Besenzone_T1924A,48,"Piacenza",44.989444,10.019167,rural,RB,033003,IT_033003,IT,"Besenzone",954,39.82078653,23.95733694,IT_033003,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2008-01-10,NaT,Hourly,EEA (open data)
STA.IT1924A_6001,STA.IT1924A,PM2.5,Besenzone_T1924A,48,"Piacenza",44.989444,10.019167,rural,RB,033003,IT_033003,IT,"Besenzone",954,39.82078653,23.95733694,IT_033003,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2008-01-11,NaT,Daily,EEA (open data)
STA.IT1975A_5,STA.IT1975A,PM10,Piacenza_T1975A,61,"Piacenza",45.038333,9.669167,urban,UB,033032,IT_033032,IT,"Piacenza",104315,881.68623386,118.31306421,IT_033032,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2009-09-14,NaT,Daily,EEA (open data)
STA.IT1975A_8,STA.IT1975A,NO2,Piacenza_T1975A,61,"Piacenza",45.038333,9.669167,urban,UB,033032,IT_033032,IT,"Piacenza",104315,881.68623386,118.31306421,IT_033032,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2009-07-30,NaT,Hourly,EEA (open data)
STA.IT1975A_9,STA.IT1975A,NOx,Piacenza_T1975A,61,"Piacenza",45.038333,9.669167,urban,UB,033032,IT_033032,IT,"Piacenza",104315,881.68623386,118.31306421,IT_033032,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2009-07-30,NaT,Hourly,EEA (open data)
STA.IT1975A_6001,STA.IT1975A,PM2.5,Piacenza_T1975A,61,"Piacenza",45.038333,9.669167,urban,UB,033032,IT_033032,IT,"Piacenza",104315,881.68623386,118.31306421,IT_033032,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2009-09-14,NaT,Daily,EEA (open data)
STA.IT2072A_1,STA.IT2072A,SO2,Badia Polesine_T2072A,6,"Rovigo",45.103889,11.553333,rural,RB,029004,IT_029004,IT,"Badia Polesine",10125,227.33154093,44.53847433,IT_029004,ITH37,IT,Italia,ITH,Nord-Est,ITH3,Veneto,"Rovigo",predominantly rural,"predominantly rural, close to a city",Non metropolitan,coastal (on coast),Other regions,Other regions,2011-01-01,NaT,Hourly,EEA (open data)
STA.IT2072A_5,STA.IT2072A,PM10,Badia Polesine_T2072A,6,"Rovigo",45.103889,11.553333,rural,RB,029004,IT_029004,IT,"Badia Polesine",10125,227.33154093,44.53847433,IT_029004,ITH37,IT,Italia,ITH,Nord-Est,ITH3,Veneto,"Rovigo",predominantly rural,"predominantly rural, close to a city",Non metropolitan,coastal (on coast),Other regions,Other regions,2011-01-01,NaT,Daily,EEA (open data)
STA.IT2072A_8,STA.IT2072A,NO2,Badia Polesine_T2072A,6,"Rovigo",45.103889,11.553333,rural,RB,029004,IT_029004,IT,"Badia Polesine",10125,227.33154093,44.53847433,IT_029004,ITH37,IT,Italia,ITH,Nord-Est,ITH3,Veneto,"Rovigo",predominantly rural,"predominantly rural, close to a city",Non metropolitan,coastal (on coast),Other regions,Other regions,2011-01-01,NaT,Hourly,EEA (open data)
STA.IT2072A_9,STA.IT2072A,NOx,Badia Polesine_T2072A,6,"Rovigo",45.103889,11.553333,rural,RB,029004,IT_029004,IT,"Badia Polesine",10125,227.33154093,44.53847433,IT_029004,ITH37,IT,Italia,ITH,Nord-Est,ITH3,Veneto,"Rovigo",predominantly rural,"predominantly rural, close to a city",Non metropolitan,coastal (on coast),Other regions,Other regions,2011-01-01,NaT,Hourly,EEA (open data)
STA.IT2072A_10,STA.IT2072A,CO,Badia Polesine_T2072A,6,"Rovigo",45.103889,11.553333,rural,RB,029004,IT_029004,IT,"Badia Polesine",10125,227.33154093,44.53847433,IT_029004,ITH37,IT,Italia,ITH,Nord-Est,ITH3,Veneto,"Rovigo",predominantly rural,"predominantly rural, close to a city",Non metropolitan,coastal (on coast),Other regions,Other regions,2011-01-01,NaT,Hourly,EEA (open data)
STA.IT2074A_5,STA.IT2074A,PM10,Corte Brugnatella_T2074A,765,"Piacenza",44.73473,9.36693,rural,RB,033017,IT_033017,IT,"Corte Brugnatella",573,12.36334927,46.34666445,IT_033017,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2010-05-06,NaT,Daily,EEA (open data)
STA.IT2074A_8,STA.IT2074A,NO2,Corte Brugnatella_T2074A,765,"Piacenza",44.73473,9.36693,rural,RB,033017,IT_033017,IT,"Corte Brugnatella",573,12.36334927,46.34666445,IT_033017,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2010-05-19,NaT,Hourly,EEA (open data)
STA.IT2074A_9,STA.IT2074A,NOx,Corte Brugnatella_T2074A,765,"Piacenza",44.73473,9.36693,rural,RB,033017,IT_033017,IT,"Corte Brugnatella",573,12.36334927,46.34666445,IT_033017,ITH51,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Piacenza",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2010-05-19,NaT,Hourly,EEA (open data)
STA.IT2102A_5,STA.IT2102A,PM10,Omegna_T2102A,259,"Verbano-Cusio-Ossola",45.8988,8.4157,urban,UT,103050,IT_103050,IT,"Omegna",15062,495.54695199,30.3946981,IT_103050,ITC14,IT,Italia,ITC,Nord-Ovest,ITC1,Piemonte,"Verbano-Cusio-Ossola",intermediate,"intermediate, remote",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,2013-07-16,NaT,Daily,EEA (open data)
STA.IT2102A_8,STA.IT2102A,NO2,Omegna_T2102A,259,"Verbano-Cusio-Ossola",45.8988,8.4157,urban,UT,103050,IT_103050,IT,"Omegna",15062,495.54695199,30.3946981,IT_103050,ITC14,IT,Italia,ITC,Nord-Ovest,ITC1,Piemonte,"Verbano-Cusio-Ossola",intermediate,"intermediate, remote",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,2011-09-30,NaT,Hourly,EEA (open data)
STA.IT2121A_5,STA.IT2121A,PM10,Borgomanero_T2121A,301,"Novara",45.6894,8.4584,urban,UT,003024,IT_003024,IT,"Borgomanero",21715,672.51494583,32.28924522,IT_003024,ITC15,IT,Italia,ITC,Nord-Ovest,ITC1,Piemonte,"Novara",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2012-06-28,NaT,Daily,EEA (open data)
STA.IT2121A_8,STA.IT2121A,NO2,Borgomanero_T2121A,301,"Novara",45.6894,8.4584,urban,UT,003024,IT_003024,IT,"Borgomanero",21715,672.51494583,32.28924522,IT_003024,ITC15,IT,Italia,ITC,Nord-Ovest,ITC1,Piemonte,"Novara",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2012-06-28,NaT,Hourly,EEA (open data)
STA.IT2121A_10,STA.IT2121A,CO,Borgomanero_T2121A,301,"Novara",45.6894,8.4584,urban,UT,003024,IT_003024,IT,"Borgomanero",21715,672.51494583,32.28924522,IT_003024,ITC15,IT,Italia,ITC,Nord-Ovest,ITC1,Piemonte,"Novara",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2012-06-28,NaT,Hourly,EEA (open data)
STA.IT2121A_6001,STA.IT2121A,PM2.5,Borgomanero_T2121A,301,"Novara",45.6894,8.4584,urban,UT,003024,IT_003024,IT,"Borgomanero",21715,672.51494583,32.28924522,IT_003024,ITC15,IT,Italia,ITC,Nord-Ovest,ITC1,Piemonte,"Novara",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2013-12-16,NaT,Daily,EEA (open data)
STA.IT2156A_5,STA.IT2156A,PM10,Reggio nell'Emilia_T2156A,59,"Reggio nellâ€™Emilia",44.700278,10.622778,urban,UT,035033,IT_035033,IT,"Reggio nell'Emilia",172124,745.92583937,230.75216183,IT_035033,ITH53,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Reggio nell’Emilia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,Other regions,Other regions,2014-01-01,NaT,Daily,EEA (open data)
STA.IT2156A_8,STA.IT2156A,NO2,Reggio nell'Emilia_T2156A,59,"Reggio nellâ€™Emilia",44.700278,10.622778,urban,UT,035033,IT_035033,IT,"Reggio nell'Emilia",172124,745.92583937,230.75216183,IT_035033,ITH53,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Reggio nell’Emilia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,Other regions,Other regions,2014-01-01,NaT,Hourly,EEA (open data)
STA.IT2156A_9,STA.IT2156A,NOx,Reggio nell'Emilia_T2156A,59,"Reggio nellâ€™Emilia",44.700278,10.622778,urban,UT,035033,IT_035033,IT,"Reggio nell'Emilia",172124,745.92583937,230.75216183,IT_035033,ITH53,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Reggio nell’Emilia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,Other regions,Other regions,2014-01-01,NaT,Hourly,EEA (open data)
STA.IT2156A_10,STA.IT2156A,CO,Reggio nell'Emilia_T2156A,59,"Reggio nellâ€™Emilia",44.700278,10.622778,urban,UT,035033,IT_035033,IT,"Reggio nell'Emilia",172124,745.92583937,230.75216183,IT_035033,ITH53,IT,Italia,ITH,Nord-Est,ITH5,Emilia-Romagna,"Reggio nell’Emilia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,Other regions,Other regions,2014-01-01,NaT,Hourly,EEA (open data)
STA.IT2243A_5,STA.IT2243A,PM10,Verona_T2243A,48,"Verona",45.43301,11.030096,urban,UB,023091,IT_023091,IT,"Verona",259608,1304.82823128,198.95952109,IT_023091,ITH31,IT,Italia,ITH,Nord-Est,ITH3,Veneto,"Verona",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,Other regions,Other regions,2016-01-01,NaT,Daily,EEA (open data)
STA.IT2243A_8,STA.IT2243A,NO2,Verona_T2243A,48,"Verona",45.43301,11.030096,urban,UB,023091,IT_023091,IT,"Verona",259608,1304.82823128,198.95952109,IT_023091,ITH31,IT,Italia,ITH,Nord-Est,ITH3,Veneto,"Verona",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,Other regions,Other regions,2016-01-01,NaT,Hourly,EEA (open data)
STA.IT2243A_9,STA.IT2243A,NOx,Verona_T2243A,48,"Verona",45.43301,11.030096,urban,UB,023091,IT_023091,IT,"Verona",259608,1304.82823128,198.95952109,IT_023091,ITH31,IT,Italia,ITH,Nord-Est,ITH3,Veneto,"Verona",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,Other regions,Other regions,2016-01-01,NaT,Hourly,EEA (open data)
STA.IT2243A_6001,STA.IT2243A,PM2.5,Verona_T2243A,48,"Verona",45.43301,11.030096,urban,UB,023091,IT_023091,IT,"Verona",259608,1304.82823128,198.95952109,IT_023091,ITH31,IT,Italia,ITH,Nord-Est,ITH3,Veneto,"Verona",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,Other regions,Other regions,2016-01-01,NaT,Daily,EEA (open data)
STA.IT2282A_5,STA.IT2282A,PM10,Novara_T2282A,154,"Novara",45.4397,8.6204,urban,UB,003106,IT_003106,IT,"Novara",103985,1008.3862827,103.12020481,IT_003106,ITC15,IT,Italia,ITC,Nord-Ovest,ITC1,Piemonte,"Novara",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2019-01-01,NaT,Daily,EEA (open data)
STA.IT2282A_8,STA.IT2282A,NO2,Novara_T2282A,154,"Novara",45.4397,8.6204,urban,UB,003106,IT_003106,IT,"Novara",103985,1008.3862827,103.12020481,IT_003106,ITC15,IT,Italia,ITC,Nord-Ovest,ITC1,Piemonte,"Novara",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2019-01-01,NaT,Hourly,EEA (open data)
STA.IT2282A_6001,STA.IT2282A,PM2.5,Novara_T2282A,154,"Novara",45.4397,8.6204,urban,UB,003106,IT_003106,IT,"Novara",103985,1008.3862827,103.12020481,IT_003106,ITC15,IT,Italia,ITC,Nord-Ovest,ITC1,Piemonte,"Novara",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2019-01-01,NaT,Daily,EEA (open data)
STA-CH0011A_1,STA-CH0011A,SO2,Ticino_STA-CH0011A,280,"Ticino",46.0110999994635,8.9571,urban,UB,CH5192,CH_CH5192,CH,"Lugano",63185,824.06628313,76.67465748,CH_CH5192,CH070,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,"Ticino",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,NaT,NaT,Hourly,EEA (open data)
STA-CH0011A_5,STA-CH0011A,PM10,Ticino_STA-CH0011A,280,"Ticino",46.0110999994635,8.9571,urban,UB,CH5192,CH_CH5192,CH,"Lugano",63185,824.06628313,76.67465748,CH_CH5192,CH070,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,"Ticino",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,2015-01-01,NaT,Daily,EEA (open data)
STA-CH0011A_8,STA-CH0011A,NO2,Ticino_STA-CH0011A,280,"Ticino",46.0110999994635,8.9571,urban,UB,CH5192,CH_CH5192,CH,"Lugano",63185,824.06628313,76.67465748,CH_CH5192,CH070,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,"Ticino",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,NaT,NaT,Hourly,EEA (open data)
STA-CH0011A_9,STA-CH0011A,NOx,Ticino_STA-CH0011A,280,"Ticino",46.0110999994635,8.9571,urban,UB,CH5192,CH_CH5192,CH,"Lugano",63185,824.06628313,76.67465748,CH_CH5192,CH070,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,"Ticino",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,NaT,NaT,Hourly,EEA (open data)
STA-CH0011A_10,STA-CH0011A,CO,Ticino_STA-CH0011A,280,"Ticino",46.0110999994635,8.9571,urban,UB,CH5192,CH_CH5192,CH,"Lugano",63185,824.06628313,76.67465748,CH_CH5192,CH070,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,"Ticino",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,NaT,NaT,Hourly,EEA (open data)
STA-CH0011A_6001,STA-CH0011A,PM2.5,Ticino_STA-CH0011A,280,"Ticino",46.0110999994635,8.9571,urban,UB,CH5192,CH_CH5192,CH,"Lugano",63185,824.06628313,76.67465748,CH_CH5192,CH070,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,"Ticino",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,2018-01-01,NaT,Daily,EEA (open data)
STA-CH0033A_1,STA-CH0033A,SO2,Ticino_STA-CH0033A,203,"Ticino",46.1602999994636,8.93394,rural,RB,CH5003,CH_CH5003,CH,"Cadenazzo",2952,352.94563218,8.36389441,CH_CH5003,CH070,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,"Ticino",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,2011-01-01,NaT,Hourly,EEA (open data)
STA-CH0033A_5,STA-CH0033A,PM10,Ticino_STA-CH0033A,203,"Ticino",46.1602999994636,8.93394,rural,RB,CH5003,CH_CH5003,CH,"Cadenazzo",2952,352.94563218,8.36389441,CH_CH5003,CH070,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,"Ticino",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,2015-01-01,NaT,Daily,EEA (open data)
STA-CH0033A_8,STA-CH0033A,NO2,Ticino_STA-CH0033A,203,"Ticino",46.1602999994636,8.93394,rural,RB,CH5003,CH_CH5003,CH,"Cadenazzo",2952,352.94563218,8.36389441,CH_CH5003,CH070,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,"Ticino",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,2011-01-01,NaT,Hourly,EEA (open data)
STA-CH0033A_9,STA-CH0033A,NOx,Ticino_STA-CH0033A,203,"Ticino",46.1602999994636,8.93394,rural,RB,CH5003,CH_CH5003,CH,"Cadenazzo",2952,352.94563218,8.36389441,CH_CH5003,CH070,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,"Ticino",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,NaT,NaT,Hourly,EEA (open data)
STA-CH0033A_6001,STA-CH0033A,PM2.5,Ticino_STA-CH0033A,203,"Ticino",46.1602999994636,8.93394,rural,RB,CH5003,CH_CH5003,CH,"Cadenazzo",2952,352.94563218,8.36389441,CH_CH5003,CH070,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,"Ticino",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,2011-01-01,2015-10-29,Daily,EEA (open data)
STA-CH0043A_5,STA-CH0043A,PM10,Ticino_STA-CH0043A,305,"Ticino",46.0258999994636,8.96752,suburban,SB,CH5192,CH_CH5192,CH,"Lugano",63185,824.06628313,76.67465748,CH_CH5192,CH070,CH,Schweiz/Suisse/Svizzera,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,"Ticino",perdominantly urban,"predominantly urban",Non metropolitan,non-coastal,> 50 % of population and 50 % of surface are in mountain areas,Border regions,2005-05-20,NaT,Daily,EEA (open data)
